"","inexpfte","ugds_nhpi","city","st_fips","avgfacsal","tuitionfee_out","highdeg","ccugprof","main","tuitfte","tuitionfee_in","locale","unitid","relaffil","curroper","distanceonly","womenonly","preddeg","annhi","ugds","ccbasic","zip","pftfac","hbcu","pptug_ef2","ugds_nra","ugds_white","nanti","pctpell","ugds_aian","numbranch","control","pbi","menonly","hcm2","ugds_unkn","aanapii","hsi","ugds_black","accredagency","tribal","ugds_hisp","ccsizset","ugds_2mor","ugds_asian","instnm","sch_deg","locale2","adm_rate","adm_rate_all","satvr25","satvr75","satmt25","satmt75","satwr25","satwr75","satvrmid","satmtmid","satwrmid","actcm25","actcm75","acten25","acten75","actmt25","actmt75","actwr25","actwr75","actcmmid","actenmid","actmtmid","actwrmid","sat_avg","sat_avg_all","ug","ugds_whitenh","ugds_blacknh","ugds_api","ugds_aianold","ugds_hispold","ug_nra","ug_unkn","ug_whitenh","ug_blacknh","ug_api","ug_aianold","ug_hispold","costt4_a","costt4_p","tuitionfee_prog","year","par_ed_pct_hs","md_faminc","dep_inc_avg","faminc_ind","faminc","age_entry","first_gen","ind_inc_avg","appl_sch_pct_ge5","loan_ever","dependent","appl_sch_pct_ge2","appl_sch_pct_ge3","married","pell_ever","appl_sch_pct_ge4","veteran","par_ed_pct_ps","pctfloan","female","debt_mdn","ug25abv","par_ed_pct_ms","grad_debt_mdn","age_entry_sq","agege24","lnfaminc","lnfaminc_ind","pct_white","pct_black","pct_asian","pct_hispanic","pct_ba","pct_grad_prof","pct_born_us","median_hh_inc","poverty_rate","unemp_rate","ln_median_hh_inc"
"116",7086,0.0029,"Glendale",4,NA,NA,1,-2,1,17356,NA,21,103963,-2,0,0,0,1,0,1734,-2,85301,NA,0,0,6e-04,0.3812,0,0.75,0.1096,1,3,0,0,0,0.0386,0,0,0.1015,NA,0,0.3339,-2,0.0058,0.026,"Arizona Automotive Institute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40920,22860,2010,0.4842498665,11349,32228,13024,18136,28,0.5974372664,13024,0.0039783002,0.937432188,0.2661844485,0.138517179,0.0383363472,0.1808318264,0.933815552,0.0119349005,0.0593128391,0.4025627336,0.8096,0.0611211573,12667,NA,NA,14156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1491,0.0079,"Phoenix",4,3374,NA,2,4,1,10449,NA,11,105659,-2,1,0,0,1,0,504,11,85034,0.7692,0,0,0,0.5079,0,0.5467,0.0536,1,3,0,0,0,0.0556,0,0,0.0575,"Accrediting Commission of Career Schools and Colleges",0,0.2659,2,0.0357,0.0159,"Refrigeration School Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40517,26057,2010,0.4884994524,24637,49594,28635,31884,32,0.5596933187,28635,NA,0.900797166,0.1550044287,0.1576616475,0.0513728964,0.3312666076,0.790079717,NA,0.1231178034,0.4403066813,0.7908,0.0088573959,9500,NA,NA,10288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1830,0,"Lake Havasu City",4,NA,NA,1,-2,1,8454,NA,13,104391,-2,1,0,0,1,0,85,-2,86403,NA,0,0,0,0.8353,0,0.6944,0.0118,1,3,0,0,0,0,0,0,0.0471,"National Accrediting Commission of Cosmetology Arts and Sciences",0,0.0941,-2,0.0118,0,"Charles of Italy Beauty College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18971,10220,2010,0.5384615385,14362,59424,24162,37025,28,0.5982905983,24162,NA,0.874213837,0.3647798742,NA,NA,0.2452830189,0.918238994,NA,NA,NA,0.6019,0.8742138365,5500,NA,NA,5604.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",6303,7e-04,"Holbrook",4,6020,6550,2,1,1,1245,1414,41,105349,-2,1,0,0,1,0,1502,9,86025,1,0,0.6771,0,0.482,1,0.2847,0.3462,1,1,0,0,0,0.0832,0,0,0.0067,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.0686,2,0.0073,0.0053,"Northland Pioneer College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11777,NA,NA,2010,0.4546240277,16773,26718,16956,19977,28,0.5151253241,16956,0.0403337969,NA,0.30945758,0.2865090403,0.1244784423,0.2719054242,NA,0.0632823366,0.0173852573,0.4848746759,0,0.6641168289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",20904,NA,"Glendale",4,11643,NA,4,0,0,44185,NA,21,423643,-2,1,0,0,4,0,NA,25,85308,0.8691,0,NA,NA,NA,0,0.5455,NA,2,2,0,0,0,NA,0,0,NA,"North Central Association of Colleges and Schools The Higher Learning Commission",0,NA,18,NA,NA,"Midwestern University-Glendale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,22817,NA,NA,30473,28,NA,NA,NA,NA,NA,NA,NA,0.3488372093,NA,NA,NA,NA,0.8182,0.511627907,17500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",3582,0.0041,"Phoenix",4,3929,NA,3,4,1,13638,NA,11,103893,-2,1,0,0,1,0,977,10,85051,0.5,0,0,0.002,0.3265,0,0.6189,0.0583,6,3,0,0,0,0.0215,0,0,0.0747,"Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges",0,0.4862,2,0.0092,0.0174,"Carrington College-Phoenix",NA,NA,1,0.9973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21938,13295,2010,0.4483104717,16723,39044,19694,25416,27,0.5682502509,19694,0.0205080709,0.894151892,0.2957131516,0.256813972,0.0837523154,0.2069330511,0.88224398,0.0366499074,0.0239481344,0.4317497491,0.6084,0.773485049,9500,NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2713,7e-04,"Tucson",4,6249,NA,3,10,1,6165,NA,11,105534,-2,1,0,0,1,0,1398,26,85716,0.268,0,0,0,0.3948,0,0.6199,0.0129,11,3,0,0,0,0.0436,0,0,0.0572,"Accrediting Bureau of Health Education Schools",0,0.4585,9,0.0136,0.0186,"Pima Medical Institute-Tucson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21610,10150,2010,0.4445795956,21285,49393,24275,31959,27,0.5128478029,24275,0.0210405509,0.919918388,0.3059168579,0.2700841622,0.0919408314,0.2515302219,0.778436623,0.0411884723,0.026523846,0.4871521971,0.7562,0.8156720224,7500,NA,NA,7682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",5705,0,"Tempe",4,NA,NA,1,-2,1,9428,NA,12,104911,-2,0,0,0,1,0,240,-2,85282,NA,0,0,0,0.375,0,0.3704,0.0208,1,3,0,0,0,0.1458,0,0,0.1042,NA,0,0.3292,-2,0.0208,0.0042,"International Academy of Hair Design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27915,16020,2010,0.4046242775,18685,45952,19354,28734,26,0.5086705202,19354,0.0255220418,0.902552204,0.3526682135,0.3480278422,0.120649652,0.1972157773,0.853828306,0.0533642691,NA,0.4913294798,0.3973,0.9280742459,6333,NA,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",7738,0.0013,"Prescott",4,4386,26235,4,9,1,17501,26235,13,105589,-2,1,0,0,3,0,769,20,86301,0.8657,0,0.1573,0.0078,0.8205,0,0.4074,0.0182,1,2,0,0,0,0.0273,0,0,0.0169,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.0572,6,0.0403,0.0104,"Prescott College",NA,NA,0.9945,0.9945,510,670,480,570,500,620,590,525,560,20,28,18,29,16,25,NA,NA,24,24,21,NA,1112,1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35344,NA,NA,2010,NA,27451,94858,23451,53610,27,0.2157258065,23451,0.0965909091,0.924242424,0.4223484848,0.4431818182,0.2481060606,0.1609848485,0.696969697,0.1363636364,0.0265151515,0.7842741935,0.7109,0.6420454545,12500,NA,NA,18750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",9671,0.0013,"Tempe",4,10647,20596,4,15,1,12460,8132,12,104151,-2,1,0,0,3,0,56232,15,85287,0.8611,0,0.1661,0.0253,0.6216,0,0.3083,0.0202,5,1,0,0,0,0.0306,0,0,0.052,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.1785,15,0.0126,0.0578,"Arizona State University-Tempe",NA,NA,0.905,0.905,470,590,480,620,NA,NA,530,550,NA,20,26,20,26,20,27,NA,NA,23,23,24,NA,1077,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18383,NA,NA,2010,0.3310173305,42506,78703,30612,62807,23,0.3685207848,30612,0.1018885776,0.873912885,0.6694443434,0.4631199738,0.2483534078,0.1149521488,0.670754339,0.1529420327,0.016702449,0.6314792152,0.445,0.5369891925,10689.5,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",4701,0.0026,"Mesa",4,9266,7518,2,1,1,1957,1734,11,105154,-2,1,0,0,1,0,20462,2,85202,0.9941,0,0.6286,0.0127,0.5775,0,0.2542,0.0402,1,1,0,0,0,0.073,0,0,0.0651,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.1767,5,0.0125,0.0397,"Mesa Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12794,NA,NA,2010,0.419810211,21602,44240,20455,30411,26,0.4699239275,20455,0.0575408843,0.582609866,0.418601521,0.4408775826,0.1975906858,0.1831213406,0.859950199,0.0986607443,0.0312268659,0.5300760725,0.2036,0.5334140925,4073.5,NA,NA,9813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",6537,0,"Phoenix",4,5030,16174,3,13,1,9345,16174,11,105899,88,1,0,0,3,0,429,22,85032,0.1714,0,0.0793,0.0186,0.8298,0,0.3741,0.0093,1,2,0,0,0,0,0,0,0.0513,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.0793,7,0,0.0117,"Arizona Christian University",NA,NA,0.6792,0.6792,440,560,350,510,NA,NA,500,430,NA,19,24,18,24,18,24,NA,NA,22,21,21,NA,963,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28768,NA,NA,2010,NA,49020,83968,24789,67006,23,0.2876254181,24789,0.1210191083,0.891719745,0.7133757962,0.5222929936,0.2770700637,0.1050955414,0.617834395,0.1847133758,NA,0.7123745819,0.6708,0.4522292994,12750,NA,NA,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",6512,0.0063,"Coolidge",4,6105,8670,2,1,1,1192,1950,41,104346,-2,1,0,0,2,0,5854,6,85128,1,0,0.6541,0.0027,0.5041,0,0.34,0.0482,1,1,0,0,0,0.0608,0,1,0.0859,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.2636,3,0.015,0.0133,"Central Arizona College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11276,NA,NA,2010,0.4507332133,22079,36189,23322,27844,28,0.5212245948,23322,0.0562906952,0.356857803,0.3513967654,0.3369040118,0.1575299307,0.2665406427,0.921655115,0.0905272002,0.0300357068,0.4787754052,0.155,0.6175173283,4593,NA,NA,10858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",3306,0,"Tempe",4,7104,10480,4,11,1,8252,10480,12,106102,-2,1,0,0,3,0,2352,29,85282,0.03,0,0,0.0094,0.5285,0,0.2441,0.0259,1,3,0,0,0,0.1492,0,0,0.1484,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.122,9,0.0162,4e-04,"Western International University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27173,NA,NA,2010,0.4755145493,26102,45872,33978,34273,36,0.5379701916,33978,0.0409930716,0.820438799,0.0248267898,0.4168591224,0.1501154734,0.379330254,0.796189376,0.0687066975,0.1327944573,0.4620298084,0.476,0.6674364896,5250,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",3378,0.0026,"Mesa",4,5606,NA,2,4,0,7408,NA,11,260691,-2,1,0,0,1,0,1536,10,85202,0.6154,0,0,0,0.3678,0,0.5278,0.0215,11,3,0,0,0,0.3034,0,0,0.0371,"Accrediting Bureau of Health Education Schools",0,0.2122,2,0.0286,0.0267,"Pima Medical Institute-Mesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22865,10150,2010,0.4445795956,21285,49393,24275,31959,27,0.5128478029,24275,0.0210405509,0.919918388,0.3059168579,0.2700841622,0.0919408314,0.2515302219,0.778436623,0.0411884723,0.026523846,0.4871521971,0.7667,0.8156720224,7500,NA,NA,7682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",3778,0.0029,"Avondale",4,9295,7518,2,1,1,1491,1734,22,384333,-2,1,0,0,2,0,6555,2,85392,1,0,0.6709,0.0053,0.377,0,0.3185,0.0145,1,1,0,0,0,0.0636,0,1,0.0877,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.3921,4,0.0128,0.0441,"Estrella Mountain Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11383,NA,NA,2010,0.4750519751,26171,43090,26594,33485,26,0.5794178794,26594,0.0654285227,0.560913273,0.4177883796,0.4498210939,0.2124723121,0.2317260181,0.859430908,0.1116033396,0.0284545919,0.4205821206,0.2222,0.6522405861,3500,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2071,0.0033,"Scottsdale",4,4623,16834,3,11,1,7653,16834,12,262332,-2,1,0,0,2,0,1796,32,85251,NA,0,0,0,0.5084,0,0.5355,0.0518,4,3,0,0,0,0.1169,0,0,0.0785,"Accrediting Council for Independent Colleges and Schools",0,0.1804,9,0.0379,0.0228,"Le Cordon Bleu College of Culinary Arts-Scottsdale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25897,NA,NA,2010,0.4298972489,22912,57066,24873,35315,28,0.4653629433,24873,0.0180505415,0.914468203,0.324354346,0.238267148,0.0769230769,0.2096639822,0.757011941,0.0322132741,0.0641488475,0.5346370567,0.7553,0.4309913913,9941,NA,NA,17929.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",4010,0.0013,"Chandler",4,9559,7518,2,1,1,1907,1734,21,364025,-2,1,0,0,1,0,9573,2,85225,0.9928,0,0.6177,0.0078,0.5966,0,0.1603,0.0155,1,1,0,0,0,0.0872,0,0,0.049,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.1842,4,0.0138,0.0447,"Chandler-Gilbert Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11444,NA,NA,2010,0.4262914742,29827,53912,27511,40108,25,0.4701805964,27511,0.0700483092,0.58769974,0.4771460424,0.5102192493,0.2476774433,0.2159048681,0.805462653,0.1231884058,0.0310293571,0.5298194036,0.1415,0.5542549238,3500,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",10320,NA,"Mesa",4,8198,NA,4,15,0,13296,NA,11,420574,-2,1,0,0,3,0,NA,19,85212,0.9183,0,NA,NA,NA,0,NA,NA,5,1,0,0,0,NA,0,0,NA,"North Central Association of Colleges and Schools The Higher Learning Commission",0,NA,13,NA,NA,"Arizona State University-Polytechnic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
