"","inexpfte","city","st_fips","avgfacsal","ugds_black","highdeg","ccugprof","main","tuitfte","locale","unitid","relaffil","curroper","distanceonly","womenonly","preddeg","annhi","ccbasic","zip","pctpell","pftfac","hbcu","ugds_2mor","nanti","ugds_white","ugds","ugds_hisp","numbranch","ugds_unkn","ugds_nra","control","pbi","menonly","pptug_ef2","hcm2","aanapii","hsi","ugds_aian","ugds_asian","accredagency","tribal","ccsizset","instnm","ugds_nhpi","sch_deg","locale2","adm_rate","adm_rate_all","satvr25","satvr75","satmt25","satmt75","satwr25","satwr75","satvrmid","satmtmid","satwrmid","actcm25","actcm75","acten25","acten75","actmt25","actmt75","actwr25","actwr75","actcmmid","actenmid","actmtmid","actwrmid","sat_avg","sat_avg_all","ug","ugds_whitenh","ugds_blacknh","ugds_api","ugds_aianold","ugds_hispold","ug_nra","ug_unkn","ug_whitenh","ug_blacknh","ug_api","ug_aianold","ug_hispold","costt4_a","costt4_p","tuitionfee_in","tuitionfee_out","tuitionfee_prog","year","loan_ever","par_ed_pct_ps","appl_sch_pct_ge4","appl_sch_pct_ge5","appl_sch_pct_ge2","md_faminc","pctfloan","debt_mdn","pell_ever","married","ug25abv","grad_debt_mdn","appl_sch_pct_ge3","par_ed_pct_hs","veteran","female","faminc","first_gen","age_entry","par_ed_pct_ms","dep_inc_avg","ind_inc_avg","age_entry_sq","agege24","dependent","faminc_ind","lnfaminc","lnfaminc_ind","pct_white","pct_black","pct_asian","pct_hispanic","pct_ba","pct_grad_prof","pct_born_us","median_hh_inc","poverty_rate","unemp_rate","ln_median_hh_inc"
"112",2044,"Mesa",4,NA,0.07,1,-2,1,4131,11,441210,-2,1,0,0,1,0,-2,85201,0.1802,NA,0,0,0,0.5773,343,0.3061,1,0,0,1,0,0,0.5335,0,0,0,0.0087,0.0233,NA,0,-2,"East Valley Institute of Technology",0.0146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10666,NA,NA,12000,2013,NA,0.4692982456,NA,NA,0.3834586466,21430,0,NA,NA,0.1654135338,0.3382,NA,0.1879699248,0.4692982456,NA,0.6691729323,23824,0.5307017544,24,NA,27458,19726,NA,NA,0.530075188,19726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",14781,"Prescott",4,8536,0.0172,4,14,0,26607,41,104586,-2,1,0,0,3,0,22,86301,0.2884,0.7333,0,0.076,0,0.6016,1802,0.0755,2,0.0832,0.0855,2,0,0,0.0638,0,0,0,0.0055,0.0494,"Southern Association of Colleges and Schools Commission on Colleges",0,10,"Embry-Riddle Aeronautical University-Prescott",0.0061,NA,NA,0.7898,0.78138026864289,500,630,540,650,490,600,565,595,545,23,29,21,30,24,29,NA,NA,26,26,27,NA,1171,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45228,NA,31034,31034,NA,2013,0.647717773,0.6166605906,0.1508109012,0.1013208494,0.3925764922,36661,0.5596,11505,0.683330547,0.3654907206,0.1208,24750,0.2280555091,0.3585490339,0.0254138104,0.1586691189,53873,0.3833394094,26,NA,84260,34164,NA,NA,0.3934124728,34164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",15126,"Phoenix",4,NA,0.0827,3,6,0,33714,11,103723,-2,0,0,0,3,0,30,85040,0.7475,NA,0,0.0236,0,0.3465,254,0.1614,4,0.3386,0,3,0,0,0.189,0,0,0,0.0276,0.0079,"Accrediting Council for Independent Colleges and Schools",0,6,"Collins College",0.0118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0.928275862,0.5497382199,0.1696551724,0.124137931,0.4731034483,13256,0.9203,27000,0.875862069,0.1131034483,0.4764,41428.5,0.244137931,0.3996509599,0.0289655172,0.5006896552,21450,0.4502617801,25,NA,29899,13821,NA,NA,0.4744827586,13821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",55110,"Glendale",4,13694,0,4,0,1,71514,21,103778,-2,0,0,0,1,0,29,85306,0,0.3607,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,NA,0,6,"Thunderbird School of Global Management",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,26849,0,NA,NA,NA,0,NA,NA,NA,NA,NA,23108,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",7086,"Glendale",4,NA,0.1129,1,-2,1,17356,21,103963,-2,0,0,0,1,0,-2,85301,0.7742,NA,0,0.002,0,0.3723,505,0.3149,1,0.0376,0,3,0,0,0,0,0,0,0.1505,0.0079,NA,0,-2,"Arizona Automotive Institute",0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32627,NA,NA,19220,2013,0.858776059,0.4569842738,0.0342972428,0.0195023537,0.2145258911,14101,0.7971,9500,0.91728312,0.2091459314,0.6,13000,0.0652320108,0.4431082331,0.0625420309,0.0625420309,19176,0.5430157262,28,NA,31234,14524,NA,NA,0.2784129119,14524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1491,"Phoenix",4,3374,0.0741,2,4,1,10449,11,105659,-2,1,0,0,1,0,11,85034,0.6453,0.7692,0,0.0451,0,0.4267,621,0.2512,1,0.1272,0.0016,3,0,0,0,0,0,0,0.0596,0.0097,"Accrediting Commission of Career Schools and Colleges",0,2,"Refrigeration School Inc",0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22226,NA,NA,18150,2013,0.84120603,0.4737516005,NA,NA,0.183919598,18703,0.6808,10150,0.845226131,0.2783919598,0.752,11894,0.0773869347,0.4583866837,0.0371859296,0.0190954774,26032,0.5262483995,31,NA,40543,22381,NA,NA,0.2010050251,22381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1830,"Lake Havasu City",4,NA,0.0843,1,-2,1,8454,13,104391,-2,1,0,0,1,0,-2,86403,0.6291,NA,0,0,0,0.7952,83,0.1205,1,0,0,3,0,0,0,0,0,0,0,0,"National Accrediting Commission of Cosmetology Arts and Sciences",0,-2,"Charles of Italy Beauty College",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13838,NA,NA,11100,2013,0.826446281,0.5405405405,NA,NA,NA,15485,0.5828,5948,0.900826446,0.2148760331,0.4819,7339,NA,NA,NA,0.8512396694,25308,0.4594594595,26,NA,39040,16886,NA,NA,0.3801652893,16886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",6303,"Holbrook",4,6020,0.0055,2,1,1,1245,41,105349,-2,1,0,0,1,0,9,86025,0.2942,1,0,0.0079,1,0.468,1641,0.0713,1,0.0427,0,1,0,0,0.7313,0,0,0,0.3943,0.0085,"North Central Association of Colleges and Schools The Higher Learning Commission",0,2,"Northland Pioneer College",0.0018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13342,NA,1606,7390,NA,2013,NA,0.5238095238,0.1171717172,0.0838383838,0.3404040404,16544,0,NA,NA,0.2606060606,0.3944,NA,0.1858585859,0.4261294261,NA,0.6262626263,20174,0.4761904762,27,NA,25225,17288,NA,NA,0.3636363636,17288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",20904,"Glendale",4,11643,NA,4,0,0,44185,21,423643,-2,1,0,0,4,0,25,85308,NA,0.8691,0,NA,0,NA,NA,NA,2,NA,NA,2,0,0,NA,0,0,0,NA,NA,"North Central Association of Colleges and Schools The Higher Learning Commission",0,18,"Midwestern University-Glendale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",3582,"Phoenix",4,3929,0.0784,3,4,1,13638,11,103893,-2,1,0,0,1,0,10,85051,0.7255,0.5,0,0.0118,0,0.2618,676,0.5429,6,0.0148,0,3,0,0,0,0,0,0,0.0799,0.0044,"Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges",0,2,"Carrington College-Phoenix",0.0059,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24417,NA,NA,14287,2013,0.899580793,0.4467726397,0.0847942073,0.048589939,0.357660061,16176,0.6062,9447,0.85632622,0.1764481707,0.2722,9500,0.1512957317,0.4501445087,0.0093368902,0.8025914634,23287,0.5532273603,26,NA,34692,17732,NA,NA,0.3275533537,17732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2713,"Tucson",4,6249,0.0603,3,10,1,6165,11,105534,-2,1,0,0,1,0,26,85716,0.4898,0.268,0,0.0365,0,0.4334,1726,0.3917,11,0.0127,0.0023,3,0,0,0,0,0,0,0.0139,0.0429,"Accrediting Bureau of Health Education Schools",0,9,"Pima Medical Institute-Tucson",0.0064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20448,NA,NA,11397,2013,0.901007539,0.4917691908,0.0910307898,0.0530543226,0.3881490876,20013,0.6147,8445,0.757767914,0.2186993588,0.6153,8708,0.1659973226,0.4298215214,0.0095821884,0.8163883605,30506,0.5082308092,26,NA,45422,22466,NA,NA,0.3502430776,22466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",5705,"Tempe",4,NA,0.1571,1,-2,1,9428,12,104911,-2,0,0,0,1,0,-2,85282,0.7182,NA,0,0.0286,0,0.3667,210,0.3857,1,0.019,0,3,0,0,0,0,0,0,0.0286,0.0095,NA,0,-2,"International Academy of Hair Design",0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19268,NA,NA,15495,2013,0.892655367,0.4733096085,0.0988700565,0.0677966102,0.4604519774,14248,0.7656,7500,0.898305085,0.1694915254,0.3905,10769,0.1779661017,0.4697508897,NA,0.9237288136,20969,0.5266903915,26,NA,34554,13275,NA,NA,0.3615819209,13275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",7738,"Prescott",4,4386,0.0148,4,9,1,17501,13,105589,-2,1,0,0,3,0,20,86301,0.4547,0.8657,0,0.0389,0,0.7296,540,0.0574,1,0.1167,0.0111,2,0,0,0.187,0,0,0,0.0204,0.0111,"North Central Association of Colleges and Schools The Higher Learning Commission",0,6,"Prescott College",0,NA,NA,0.7293,0.72932330827067,480,640,420,600,490,580,560,510,535,22,30,23,29,19,27,NA,NA,26,26,23,NA,1094,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40206,NA,29732,29732,NA,2013,0.89,0.7418181818,0.21,0.1533333333,0.5433333333,25758,0.6478,17250,0.713333333,0.1533333333,0.3817,24859,0.3233333333,NA,NA,0.6533333333,49152,0.2581818182,29,NA,77826,26315,NA,NA,0.4433333333,26315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",9671,"Tempe",4,10647,0.0398,4,15,1,12460,12,104151,-2,1,0,0,3,0,15,85287,0.3376,0.8611,0,0.0376,0,0.5755,38480,0.1853,5,0.0066,0.0715,1,0,0,0.0943,0,0,0,0.0136,0.0677,"North Central Association of Colleges and Schools The Higher Learning Commission",0,15,"Arizona State University-Tempe",0.0025,NA,NA,0.8023,0.76259420864736,500,620,520,650,NA,NA,560,585,NA,22,28,21,28,23,28,NA,NA,25,25,26,NA,1145,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21960,NA,9861,23654,NA,2013,0.841944567,0.6247310232,0.2205787563,0.152797096,0.5599620043,38414,0.4784,14983,0.601757302,0.1443498321,0.1414,19529,0.332598297,0.3340135045,0.0072259728,0.5355361808,58548,0.3752689768,24,NA,75444,32653,NA,NA,0.6051497778,32653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",4701,"Mesa",4,9266,0.0702,2,1,1,1957,11,105154,-2,1,0,0,1,0,2,85202,0.3726,0.9941,0,0.0173,0,0.5103,20120,0.2252,1,0.0759,0.0176,1,0,0,0.6501,0,0,0,0.0394,0.0395,"North Central Association of Colleges and Schools The Higher Learning Commission",0,5,"Mesa Community College",0.0045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12744,NA,1974,7758,NA,2013,0.51458605,0.5312560668,0.1620762712,0.102428292,0.5188233377,19009,0.2546,4236,0.856828553,0.1568611473,0.401,NA,0.2766460235,0.4074936905,0.0106747066,0.5219198175,27022,0.4687439332,26,NA,38742,17720,NA,NA,0.4424706649,17720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",6537,"Phoenix",4,5030,0.0509,3,13,1,9345,11,105899,88,1,0,0,3,0,22,85032,0.328,0.1714,0,0.0346,0,0.5906,491,0.1426,1,0.1324,0.0244,2,0,0,0.0794,0,0,0,0.0081,0.0143,"North Central Association of Colleges and Schools The Higher Learning Commission",0,7,"Arizona Christian University",0.002,NA,NA,0.6076,0.60755813953488,440,580,455,600,NA,NA,510,528,NA,20,25,18,25,17,26,NA,NA,23,22,22,NA,1045,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34444,NA,21832,21832,NA,2013,0.860058309,0.7320872274,0.2944606414,0.1982507289,0.5918367347,50293,0.5183,12255,0.594752187,0.0787172012,0.1055,24000,0.3965014577,NA,NA,0.443148688,65528,0.2679127726,22,NA,76385,22414,NA,NA,0.7988338192,22414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",6512,"Coolidge",4,6105,0.0751,2,1,1,1192,41,104346,-2,1,0,0,2,0,6,85128,0.4644,1,0,0.0368,0,0.4713,5462,0.2697,1,0.0758,0.0029,1,0,0,0.6335,0,0,1,0.048,0.0157,"North Central Association of Colleges and Schools The Higher Learning Commission",0,3,"Central Arizona College",0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205,NA,2310,10260,NA,2013,0.285876993,0.485882024,0.1403189066,0.0938496583,0.4159453303,20009,0.1783,4991,0.922779043,0.2227790433,0.4518,9993,0.2302961276,0.4389152921,0.0082004556,0.5965831435,25893,0.514117976,27,NA,33278,20785,NA,NA,0.4088838269,20785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",3306,"Tempe",4,7104,0.1534,4,11,1,8252,12,106102,-2,1,0,0,3,0,29,85282,0.3861,0.03,0,0.0431,0,0.4894,1369,0.1512,1,0.1198,0.0131,3,0,0,0,0,0,0,0.0205,0.0044,"North Central Association of Colleges and Schools The Higher Learning Commission",0,9,"Western International University",0.0051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26118,NA,6000,6000,NA,2013,0.795511222,0.5,0.1122194514,0.0698254364,0.4788029925,29490,0.3922,13671,0.758104738,0.4089775561,0.9272,30969,0.2019950125,0.4385964912,0.0648379052,0.6359102244,39535,0.5,35,NA,50432,39082,NA,NA,0.0399002494,39082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",3378,"Mesa",4,5606,0.0506,2,4,0,7408,11,260691,-2,1,0,0,1,0,10,85202,0.4953,0.6154,0,0.014,0,0.5096,1146,0.2853,11,0.0349,0,3,0,0,0,0,0,0,0.0733,0.0314,"Accrediting Bureau of Health Education Schools",0,2,"Pima Medical Institute-Mesa",9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20452,NA,NA,11397,2013,0.901007539,0.4917691908,0.0910307898,0.0530543226,0.3881490876,20013,0.6075,8445,0.757767914,0.2186993588,0.5384,8708,0.1659973226,0.4298215214,0.0095821884,0.8163883605,30506,0.5082308092,26,NA,45422,22466,NA,NA,0.3502430776,22466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",3778,"Avondale",4,9295,0.0971,2,1,1,1491,22,384333,-2,1,0,0,2,0,2,85392,0.4569,1,0,0.0214,0,0.3163,7634,0.4628,1,0.0477,0.0029,1,0,0,0.6501,0,0,1,0.0123,0.0367,"North Central Association of Colleges and Schools The Higher Learning Commission",0,4,"Estrella Mountain Community College",0.0029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11959,NA,1974,7758,NA,2013,0.486358036,0.4420353982,0.1892272487,0.1181130083,0.544798451,22917,0.26,5250,0.872557648,0.1784897025,0.3504,5450,0.30381975,0.4307522124,0.0091533181,0.6048230945,29357,0.5579646018,26,NA,38607,21350,NA,NA,0.4640028164,21350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2071,"Scottsdale",4,4623,0.0491,3,11,1,7653,12,262332,-2,1,0,0,2,0,32,85251,0.5995,NA,0,0.011,0,0.1518,1548,0.0336,4,0.7358,0,3,0,0,0,0,0,0,0.011,0.0065,"Accrediting Council for Independent Colleges and Schools",0,9,"Le Cordon Bleu College of Culinary Arts-Scottsdale",0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21115,NA,12944,12944,NA,2013,0.894870791,0.5336215178,0.0575567737,0.0342599843,0.4199295223,16767,0.767,8890,0.798159749,0.2413860611,0.6725,11012,0.1344949099,0.4197886647,0.0246671887,0.487274863,27484,0.4663784822,30,NA,47769,20262,NA,NA,0.2625293657,20262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",4010,"Chandler",4,9559,0.0428,2,1,1,1907,21,364025,-2,1,0,0,1,0,2,85225,0.2269,0.9928,0,0.0223,0,0.523,9621,0.2233,1,0.1159,0.0033,1,0,0,0.5981,0,0,0,0.0166,0.0485,"North Central Association of Colleges and Schools The Higher Learning Commission",0,4,"Chandler-Gilbert Community College",0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12306,NA,1974,7758,NA,2013,0.530928835,0.5471491228,0.1861547411,0.116152802,0.5788248982,26760,0.1583,3500,0.785146403,0.1752957146,0.2345,NA,0.315493504,0.4059210526,0.0093077371,0.538491371,37203,0.4528508772,25,NA,48632,25261,NA,NA,0.5109559822,25261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",10320,"Mesa",4,8198,0.0375,4,15,0,13296,11,420574,-2,1,0,0,3,0,19,85212,0.4074,0.9183,0,0.03,0,0.6054,3305,0.1894,5,0.0045,0.059,1,0,0,0.1573,0,0,0,0.0194,0.052,"North Central Association of Colleges and Schools The Higher Learning Commission",0,13,"Arizona State University-Polytechnic",0.0027,NA,NA,0.7479,0.76259420864736,475,590,510,630,NA,NA,533,570,NA,22,26,20,26,23,27,NA,NA,24,23,25,NA,1106,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21256,NA,9545,22497,NA,2013,0.841944567,0.6247310232,0.2205787563,0.152797096,0.5599620043,38414,0.5658,14983,0.601757302,0.1443498321,0.33,19529,0.332598297,0.3340135045,0.0072259728,0.5355361808,58548,0.3752689768,24,NA,75444,32653,NA,NA,0.6051497778,32653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
